index,video_url,comment,concern_wildlife,concern_human,appreciation_wildlife,appreciation_human,call_to_action,comment_id,video_id,bert_aw,bert_ah,bert_cw,bert_ch,bert_call
1457,RF8rIutMSHY,Guernsey County. Thanks for watching!,,,,,0,6644.0,230.0,0.0,1.0,0.0,0.0,0.0
1458,RF8rIutMSHY,I was using a Marlin single shot 22. No squirrel calls.,,,,,0,6626.0,230.0,0.0,0.0,0.0,0.0,0.0
1459,RF8rIutMSHY,Just one of those freak things that happen!  Thanks and we subbed back!,0.0,1.0,0.0,2.0,0,6617.0,230.0,0.0,1.0,0.0,0.0,0.0
1460,RF8rIutMSHY,"Like this video no bullshit or glorifying yea high five  crap like a lot of American videos. 
I'm from N,Ireland & I shoot too.  Just got into shooting squirrel, now I just have to learn to 
Cook  m . Keep up the good work and the good videos.  Happy hunting. ",,,0.0,2.0,0,6632.0,230.0,0.0,1.0,0.0,0.0,0.0
1461,RF8rIutMSHY,"Thank You
",,,0.0,3.0,0,6661.0,230.0,0.0,1.0,0.0,0.0,0.0
1462,RF8rIutMSHY,Thank You...   I also subbed to you as well.,,,0.0,3.0,0,6650.0,230.0,0.0,1.0,0.0,0.0,0.0
1463,RF8rIutMSHY,"Thank you, it's definitely a challenge.  Keep watching for more to come!",,,0.0,2.0,0,6607.0,230.0,0.0,1.0,0.0,0.0,0.0
1464,RF8rIutMSHY,Thank you.,,,0.0,3.0,0,15869.25,178.5,0.0,1.0,0.0,0.0,0.0
1465,RF8rIutMSHY,Ya I may be able to get the footage with my dad's gopro :/,,,,,0,6659.0,230.0,0.0,0.0,0.0,0.0,0.0
1466,RF8rIutMSHY,"Yeh it was just a freak thing that happened, never happend before or since.  Thanks for watching.",,,,,0,6627.0,230.0,0.0,1.0,0.0,0.0,0.0
1467,RF8rIutMSHY,"Yes they are iron sights, actually the back sight is broken in this video.  Use it as a bead barrel to make it more of a challenge.  Going to have a lot more videos this season.  As always keep watching.",,,,,0,6605.0,230.0,0.0,0.0,0.0,0.0,0.0
1468,RF8rIutMSHY,do you use iron sights I use them I live in Huntington area,,,,,0,6658.0,230.0,0.0,0.0,0.0,0.0,0.0
1469,RF8rIutMSHY,"great video,  very well edited.  I went out on the 12th as well it was too nice of a day not to!  we got a grey and a fox but then it started raining on us.  ",,,0.0,3.0,0,6606.0,230.0,0.0,1.0,0.0,0.0,0.0
1470,RF8rIutMSHY,ik it dont happen very much but id still choose a shotgun of a 22 b-cuz i like to have the spread of BB's instead of relying on one little bullet to hit and kill it w/o just wounding it and it getting away,1.0,1.0,,,0,6635.0,230.0,0.0,0.0,0.0,0.0,0.0
1471,RF8rIutMSHY,those squirrels r huge,,,2.0,0.0,0,6653.0,230.0,1.0,0.0,0.0,0.0,0.0
1472,RF8rIutMSHY,wait how does a single shot jam and nice shooting plus i subbed,,,0.0,1.0,0,6637.0,230.0,0.0,0.0,0.0,0.0,0.0
1473,RF8rIutMSHY,yeah tell me about it shells are getting to expensive to,,,,,0,6662.0,230.0,0.0,0.0,0.0,0.0,0.0
1474,RHDlP8DLHuA,"Is there some like campaign on YouTube to call all remotely interesting ForaTV videos fake? What is there in that to suggest it's fake? Maybe the camera made a noise or looked interesting and that's why the bobcat looked. Felines are curious and alert and can hear very well so if the camera makes the slightest sound before snapping the picture the cat will look. You people's comments are so useless and unfounded, especially McPrfctday's.",,,,,0,18177.0,231.0,0.0,0.0,0.0,0.0,0.0
1475,RHDlP8DLHuA,It is almost like that bobcat is posing...,,,2.0,0.0,0,18168.0,231.0,1.0,0.0,0.0,0.0,0.0
1476,RHDlP8DLHuA,This is not Chris Hansen,,,,,0,18176.0,231.0,0.0,0.0,0.0,0.0,0.0
1477,RHDlP8DLHuA,"Wow, he managed to take a photograph of those dangerous predatory bison!",0.0,1.0,1.0,3.0,0,18165.0,231.0,0.0,1.0,0.0,0.0,0.0
1478,RHDlP8DLHuA,funny how they are all looking at the camera,,,2.0,0.0,0,18169.0,231.0,1.0,0.0,0.0,0.0,0.0
1479,RJRn5I7lF5g,"Cut them, don't pick them... Beautiful golden morels in this clip. I've only found the black, Morchella alata",,,,,0,10652.0,232.0,0.0,0.0,0.0,0.0,0.0
1480,RJRn5I7lF5g,Never use a dehydrator for mushrooms. The process kills off all viable spores which means no new morel mushrooms next season!,1.0,0.0,,,0,10667.0,232.0,0.0,0.0,0.0,0.0,0.0
1481,RJRn5I7lF5g,"Yeah, step one make some kids, step two take them morel hunting.",,,0.0,1.0,0,10661.0,232.0,0.0,0.0,0.0,0.0,0.0
1482,RJRn5I7lF5g,ah yes the great pecker head mushroom at 2:04,,,1.0,0.0,0,10660.0,232.0,0.0,0.0,0.0,0.0,0.0
1483,RJRn5I7lF5g,wow !! never seen these kinds of mushrooms :),,,0.0,1.0,0,10650.0,232.0,1.0,0.0,0.0,0.0,0.0
1484,RPRhthDfGRU,"@actuallyitsabby Thanks for your quick reply! I don't plan on using the auto focus anyway, I like do things myself so thats clears things up. ",,,0.0,2.0,0,5642.0,233.0,0.0,0.0,0.0,0.0,0.0
1485,RPRhthDfGRU,"@lobaker1 Not ""better"" per se but you have control on how you focus it. I prefer manual focus over auto but it's not necessarily better. ",,,,,0,5641.0,233.0,0.0,0.0,0.0,0.0,0.0
1486,RPRhthDfGRU,Is there a manual focus for this camera or is there only auto-focus? the sound it makes is a huge drawback.,,,,,0,5647.0,233.0,0.0,0.0,0.0,0.0,0.0
1487,RPRhthDfGRU,"what are your settings for low light, I have the same camera but my video sucks in low light.",,,,,0,5643.0,233.0,0.0,0.0,0.0,0.0,0.0
1488,RPRhthDfGRU,"whats the defferences if you shoot 1280 × 720, 30fps with shooting 1920 × 1080, 24 fps?",,,,,0,5640.0,233.0,0.0,0.0,0.0,0.0,0.0
1489,RPUV5SiRucE,Awesome man! I have a lot of Barbados blackbelly. Trying to restore the breed.,2.0,0.0,2.0,3.0,0,19730.0,234.0,1.0,1.0,1.0,0.0,0.0
1490,RPUV5SiRucE,"I had some cattle panels and green metal fence posts that I used to temp fence areas like that lush growth behind the area you have them in. I could take it up and move it around easily and hammer in the posts with my soft ground I had. I rotated them around, cross fencing, and they had forage almost all year (Southeast Texas). I had a couple too many for the areas they worked, so I did provide some hay and some feed for mine on a regular basis, too. 

They cleaned their areas up to about five feet high of low branches. I had barbados. I loved them. Beautiful quiet lawn mowers and tree trimmers. They kept it very nice around the pond and kept all the fence rows clean. 

Since this was from 2011, they likely have cleared all your land by now, though. 

That barbado cross you had there was certainly a beautiful animal.",,,3.0,0.0,0,19727.0,234.0,1.0,0.0,0.0,0.0,0.0
1491,RPUV5SiRucE,Nice.  Just subbed you!  We are looking at adding hair sheep here @RidgeLife.  Thanks!,,,1.0,3.0,0,19732.0,234.0,0.0,1.0,0.0,0.0,0.0
1492,RPUV5SiRucE,Thanks for a very informative video. I'm looking for a new pet to go with my horses and chickens. These hair sheep seem like a great choice. Thanks for sharing.,,,2.0,3.0,0,19729.0,234.0,1.0,1.0,0.0,0.0,0.0
1493,RR0BlQzbOUk,"Amazing! I wish I had a friend like this.
",,,1.0,0.0,0,9763.0,235.0,1.0,0.0,0.0,0.0,0.0
1494,RR0BlQzbOUk,An amazing and beautiful video so wonderful to watch it just makes you smile.  And I loved the information at the end!!!!  <333,,,2.0,3.0,0,9784.0,235.0,1.0,1.0,0.0,0.0,0.0
1495,RR0BlQzbOUk,Awww I love it!!! My two favorite animals as real life friends,,,2.0,0.0,0,9757.0,235.0,1.0,0.0,0.0,0.0,0.0
1496,RR0BlQzbOUk,"Did I just find the cutest, most aww inspiring video on all of Youtube?",,,2.0,1.0,0,9788.0,235.0,1.0,0.0,0.0,0.0,0.0
1497,RR0BlQzbOUk,Elephant shows devotion many humans lack. What a good girl!,,,3.0,0.0,0,9768.0,235.0,1.0,0.0,0.0,0.0,0.0
1498,RR0BlQzbOUk,"Elephants and dogs, quite possibly the coolest animals on our planet.",,,3.0,0.0,0,9736.0,235.0,1.0,0.0,0.0,0.0,0.0
1499,RR0BlQzbOUk,"How cute and touching, i want to go swim and play with them lol. Just cuz you are different from somebody doesn't mean you can't be friends. ",,,3.0,0.0,0,9774.0,235.0,1.0,0.0,0.0,0.0,0.0
1500,RR0BlQzbOUk,"I could not stop part laughing, screaming with happiness into a pillow, and nearly crying from overloading on happiness. The soundtrack really says it all, I love it.",,,1.0,2.0,0,9738.0,235.0,0.0,1.0,0.0,0.0,0.0
1501,RR0BlQzbOUk,"I could use a few friends like these two myself! What a wonderful video and can't wait to visit Myrtle Beach Safari. Didn't even know this place existed, and I live in NC!
",,,1.0,0.0,0,9754.0,235.0,0.0,0.0,0.0,0.0,0.0
1502,RR0BlQzbOUk,I love elephants. Beautiful ancient creatures. Love the canine companion too!,,,3.0,0.0,0,9746.0,235.0,1.0,0.0,0.0,0.0,0.0
1503,RR0BlQzbOUk,"LOVE Bubbles & Bella! They ROCK!!! :D

God bless you for rescuing and treating them with the love and respect they so dearly deserve!!!",1.0,0.0,3.0,2.0,0,9758.0,235.0,1.0,1.0,0.0,0.0,0.0
1504,RR0BlQzbOUk,"Love how gentle Bubbles is with Bella the lab, touching her caringly with her trunk.  Wonderful story.   Also because I love all animals and as dogs are omnivores I feed my Irish Terrier, a very nutritious vegetarian dog food, she loves it and is in top health.    Natural Balance makes a popular veg. dog food sold at most pet food stores.",,,3.0,0.0,0,9766.0,235.0,1.0,0.0,0.0,0.0,0.0
1505,RR0BlQzbOUk,So cute and poignant!,,,2.0,1.0,0,9769.0,235.0,1.0,0.0,0.0,0.0,0.0
1506,RR0BlQzbOUk,So sweet to see treatment of this elephant in gentle ways and to nurture the friendship of the doggy and Bubbles.,,,2.0,1.0,0,9756.0,235.0,1.0,0.0,0.0,0.0,0.0
1507,RR0BlQzbOUk,This is one of most uplifting vids I've ever seen...EVER ♥♥♥  Thank you so much for posting!,,,3.0,1.0,0,9752.0,235.0,1.0,1.0,0.0,0.0,0.0
1508,RR0BlQzbOUk,This is the most adorable thing I've seen in my life! I love you Bubbles and Belle! May god bless you!,,,2.0,0.0,0,9745.0,235.0,1.0,1.0,0.0,0.0,0.0
1509,RR0BlQzbOUk,This will literally shine a light on my whole day like the sun?,,,2.0,1.0,0,9786.0,235.0,1.0,0.0,0.0,0.0,0.0
1510,RR0BlQzbOUk,Unlike humans these two don't let their differences divide them. Instead they celebrate the things they share in common and put aside what makes them different.,,,2.0,0.0,0,9741.0,235.0,0.0,0.0,0.0,0.0,0.0
1511,RR0BlQzbOUk,WONDERFUL.....Bless their hearts ,,,2.0,0.0,0,9783.0,235.0,1.0,0.0,0.0,0.0,0.0
1512,RU3jqp6U7w4,Beautiful amazing creature love them,,,3.0,0.0,0,,,,,,,
1513,RU3jqp6U7w4,I hope he/ she survived. He/she must be eight by now.,3.0,0.0,,,0,,,,,,,
1514,RU3jqp6U7w4,So cute baby,,,2.0,0.0,0,,,,,,,
1515,RU3jqp6U7w4,The baby is super active and super cute..nice video,,,2.0,1.0,0,,,,,,,
1516,RU3jqp6U7w4,so beautiful  and awesome ..i love them,,,3.0,0.0,0,,,,,,,
1517,RVZd9bkqW8c,So what i do sleep like this in woods to relax,,,,,0,19753.0,236.0,0.0,0.0,0.0,0.0,0.0
1518,RVZd9bkqW8c,"You might have caught a guy smack in the middle of the heavy euphoric stage of shrooms. I mean, I’ve laid out on the middle of the forest while tripping on shrooms. Very relaxing if you get that good body high as well.",,,,,0,19740.0,236.0,0.0,0.0,0.0,0.0,0.0
1519,RVZd9bkqW8c,how many viewers think this was staged.,,,,,0,19758.0,236.0,0.0,0.0,0.0,0.0,0.0
1520,RVZd9bkqW8c,trippi9ng on shrooms in the forest,,,,,0,19762.0,236.0,0.0,0.0,0.0,0.0,0.0
1521,RZJEJwCKkBU,"Hi Supra,

I bought the camera in the ALDI. When I try record, the camera usually shows the message ""error file"" and I can't record. Sometime  records with 30 sec option time (not always), but if I change this option never its work...",,,,,0,7030.0,237.0,0.0,0.0,0.0,0.0,0.0
1522,RZJEJwCKkBU,I also had a problem with the video being set off by swaying bushes. I now have over 100 videos and would like to know if there is anything interesting on them. Is there a quick way of checking them or do I have to struggle through all of them individually? Also I checked settings and can't see how to reduce the sensitivity. Am I just being dense? The pictures are great by the way,,,0.0,2.0,0,7026.0,237.0,0.0,1.0,0.0,0.0,0.0
1523,RZJEJwCKkBU,This will be a great tool for my Birds and Wildlife capture vids - Thank you :),,,0.0,3.0,0,7027.0,237.0,0.0,1.0,0.0,0.0,0.0
1524,RZJEJwCKkBU,and nobody is bothered by the fact that the image you see on the camera at  02:00 follows the deer? does the camera come with a camera crew and David Attenborough to do the voice over? because then I want one! :D,0.0,1.0,0.0,1.0,0,7029.0,237.0,0.0,0.0,0.0,0.0,0.0
1525,RZJEJwCKkBU,hi i live in Australia in Hervey Bay and wanted to know does any one no when aldi will have these cameras in stock again ??,0.0,1.0,,,0,7036.0,237.0,0.0,0.0,0.0,0.0,0.0
1526,RlwCG7r4saw,"2:55 look how sweet that cat is, if you went right up to him hissing and swatting like that he'd be more than happy to share his popsicle.",,,2.0,0.0,0,26384.0,241.0,1.0,0.0,0.0,0.0,0.0
1527,RlwCG7r4saw,6 years later and this is still my favorite video from big cat rescue!��,,,3.0,2.0,0,,,,,,,
1528,RlwCG7r4saw,"How to avoid getting bitten by those “big cats” :
Freeze yourself into a popsicle. They will lick you instead of bite you.",,,,,0,26376.0,241.0,0.0,0.0,0.0,0.0,0.0
1529,RlwCG7r4saw,I feel so bad for when that tiger dropped his/her popsicle :c,3.0,0.0,,,0,26395.0,241.0,0.0,0.0,1.0,0.0,0.0
1530,RlwCG7r4saw,"I had a substitute teacher in 2nd Grade who worked with you guys! She was really cool, showed photos of her there with coworkers and your animals. She even showed your videos in class, best sub teacher I ever had. I still come back to these videos and remember her stories she told us.",,,0.0,2.0,0,26439.0,241.0,0.0,1.0,0.0,0.0,0.0
1531,RlwCG7r4saw,"I just love how I managed to remember this after a few years... I loved watching this when I was 6 years old. But now, I'm 13 and I still watch this!",,,2.0,2.0,0,26444.0,241.0,1.0,1.0,0.0,0.0,0.0
1532,RlwCG7r4saw,"I love how he is treating his big cats like they're humans, he is so fair to them and they are having the time of their lives  <3",,,2.0,3.0,0,26386.0,241.0,1.0,1.0,0.0,0.0,0.0
1533,RlwCG7r4saw,Is everyone gonna ignore the fact that he's teaching us to make cat popsicle?,,,,,0,26364.0,241.0,0.0,0.0,0.0,0.0,0.0
1534,RlwCG7r4saw,It’s so cute how they run to them and get excited,,,2.0,0.0,0,26392.0,241.0,1.0,0.0,0.0,0.0,0.0
1535,RlwCG7r4saw,"Lol I tried making this with a plastic cup, water, banana and blueberry. I ate it like the cats and my family just stared at me- 
�",,,,,0,,,,,,,
1536,RlwCG7r4saw,Okay seeing how exited the tiger was running over to the popsicle was just adorable,,,1.0,0.0,0,26375.0,241.0,0.0,0.0,0.0,0.0,0.0
1537,RlwCG7r4saw,The cats really seem to love their frozen treats.,,,2.0,0.0,0,26421.0,241.0,1.0,0.0,0.0,0.0,0.0
1538,RlwCG7r4saw,The music made this x1000000000 better than it already was,,,0.0,1.0,0,26432.0,241.0,0.0,0.0,0.0,0.0,0.0
1539,RlwCG7r4saw,They look so happy and relaxed. Also the popsicles look so yummy and refreashing ( at least for the cats),,,2.0,0.0,0,26411.0,241.0,1.0,0.0,0.0,0.0,0.0
1540,RlwCG7r4saw,They sure do love their pops!,,,1.0,0.0,0,26438.0,241.0,1.0,0.0,0.0,0.0,0.0
1541,RlwCG7r4saw,They’re so freaking gorgeous!!,,,2.0,0.0,0,26446.0,241.0,1.0,0.0,0.0,0.0,0.0
1542,RlwCG7r4saw,This is the cutest thing ive ever seen,,,2.0,0.0,0,26416.0,241.0,1.0,0.0,0.0,0.0,0.0
1543,RlwCG7r4saw,What an adorable hiss from the mountain lion at the end. So cute.,,,3.0,0.0,0,26396.0,241.0,1.0,0.0,0.0,0.0,0.0
1544,RlwCG7r4saw,When the tiger swims in the water like a crocodile that part killed my heart too cute. Merry christmas everyone~❤�,,,3.0,1.0,0,,,,,,,
1545,RlwCG7r4saw,fills my heart with joy watching these beautiful animals enjoying their treat!,,,3.0,0.0,0,26415.0,241.0,1.0,0.0,0.0,0.0,0.0
1546,RlwCG7r4saw,not gonna lie these popsicles look like they taste rlly good,,,,,0,26408.0,241.0,0.0,0.0,0.0,0.0,0.0
1547,Rxde_F2l4NU,Did any of you get scratched when you were prying the trap open?,0.0,3.0,,,0,12494.0,242.0,0.0,0.0,0.0,1.0,0.0
1548,Rxde_F2l4NU,Good job...but when will people learn to do this sort of thing without yelling all the time?,1.0,0.0,0.0,3.0,0,12496.0,242.0,0.0,1.0,0.0,0.0,0.0
1549,Rxde_F2l4NU,Thanks for the video. The paw/leg was clearly damaged. It is assumed that the harm was not permanent.,2.0,0.0,1.0,2.0,0,12493.0,242.0,0.0,1.0,1.0,0.0,0.0
1550,Rxde_F2l4NU,i'm glad you didn't have to kill it. but i understand being ready to shoot if it attacked after being let loose,1.0,1.0,3.0,2.0,0,12497.0,242.0,1.0,1.0,0.0,0.0,0.0
1551,Rxde_F2l4NU,nicely done,,,0.0,3.0,0,12495.0,242.0,0.0,1.0,0.0,0.0,0.0
1552,S-MjHWCF_Cw,"One day I'll decide to harvest!!! Thanks Robert, heard ya'll passed a nice one, got a doe.",,,0.0,3.0,0,49.0,243.0,0.0,1.0,0.0,0.0,0.0
1553,S-MjHWCF_Cw,"Pretty Entertaining stuff there Darak!! Can't wait to see more of your hunts!
Good Luck!! 
5*s!",,,0.0,2.0,0,,,,,,,
1554,S-MjHWCF_Cw,"That pretty much sums up my season too.  At least you saved the camera.  Keep it rolling, good stuff!",,,0.0,1.0,0,51.0,243.0,0.0,0.0,0.0,0.0,0.0
1555,S-MjHWCF_Cw,"Yeah, he saw a doe in that other field. I took a peak and thats what sent that buck running. he was almost back at fenceline where we were and I came face to face with him at about 15yds. He was thick tined but just outside the ears. We won't have another chance. Pulling out...",,,,,0,53.0,243.0,0.0,0.0,0.0,0.0,0.0
1556,S-MjHWCF_Cw,"great vid DNA, my feeders never work either!!!! They work when I set em up but never when I come back!",,,0.0,1.0,0,52.0,243.0,0.0,0.0,0.0,0.0,0.0
1557,S0s2p_3H2R0,"Beautiful!  (Liked the music, too.)",,,1.0,2.0,0,,,,,,,
1558,S0s2p_3H2R0,"Gates of the Mountain Boat Ride
The Gates ""Verticle Stone"" site on the Missouri River
I didn't realize that there was a specific point on the river that identified what Lewis wrote.
""these clifts rise from the waters edge on either side perpendicularly to the height of 1200 feet."" ...  

... ""I called it the gates of the rocky mountains"" Captain Lewis wrote on July 19, 1805
Nearby is the Mann Gulch 1949 forest fire site, 12 smokejumpers died.
Really glad I finally did the boat tour. This place is the tour's end and return home.
Up river in 1979, I worked at the Coulter Campground site.
Mike V. age 74 Helena,MT",,,2.0,0.0,0,,,,,,,
1559,S0s2p_3H2R0,"I grew up knowing this area when my brothers were in Boy Scouts.  I've also had the opportunity to see it a few other times since then.  This is most definately God's country :)
",,,2.0,0.0,0,,,,,,,
1560,S0s2p_3H2R0,"Sacajawea by Anne Lee Waldo, Chapter 18 brought me here. Now I know how magnificent the gates of the mountains look like ! If you could, grab a copy of this amazing historical novel and read it ! My favorite  COVID-19 lockdown read so far.",,,2.0,1.0,1,,,,,,,
1561,S0s2p_3H2R0,"Very, very beautiful - thank you very much for sharing it with us!",,,1.0,2.0,0,,,,,,,
1562,S1I4x1Wiy1o,"All the comments I see on dawn videos are "" they're so cute""",,,,,0,,,,,,,
1563,S1I4x1Wiy1o,Dawn Helps Save Wildlife because it's tough on grease yet gentle.,,,0.0,1.0,0,,,,,,,
1564,S1I4x1Wiy1o,I can't believe this video only has 3 comments!,,,,,0,,,,,,,
1565,S1I4x1Wiy1o,I will always buy Dawn no matter the cost. Only bc it saves wildlife.,,,3.0,1.0,0,,,,,,,
1566,S1I4x1Wiy1o,They are so cute,,,3.0,0.0,0,17422.0,387.0,1.0,0.0,0.0,0.0,0.0
1567,S51oD8WJJfs,100% amazing and beautiful.,,,3.0,1.0,0,6861.0,244.0,1.0,0.0,0.0,0.0,0.0
1568,S51oD8WJJfs,Creedence Clearwater Revival: Have You Ever Seen The Rain?   nice,,,0.0,2.0,0,6867.0,244.0,0.0,1.0,0.0,0.0,0.0
1569,S51oD8WJJfs,Elephant haven �❤,,,1.0,0.0,0,,,,,,,
1570,S51oD8WJJfs,Elephants park should b like this...�,,,2.0,0.0,1,,,,,,,
1571,S51oD8WJJfs,I wish too that all elephants would get to live like this. They deserve it!,2.0,0.0,3.0,0.0,0,6853.0,244.0,1.0,0.0,1.0,0.0,0.0
1572,S51oD8WJJfs,Love you guys!!!! For no reason ����,,,0.0,2.0,0,,,,,,,
1573,S51oD8WJJfs,Rain is good therapy. Amazing.  Beautiful and cleansing...love love,1.0,0.0,2.0,0.0,0,6862.0,244.0,1.0,0.0,0.0,0.0,0.0
1574,S51oD8WJJfs,So Beautiful to watch�,,,2.0,1.0,0,,,,,,,
1575,S51oD8WJJfs,The scene at 1:21 is a gem. Another wonderful video.,,,2.0,3.0,0,6854.0,244.0,1.0,1.0,0.0,0.0,0.0
1576,S7XNXaR4Esw,Did you know the views of youtube counts is messed up so after about 100 views they mess up. This means you have about 3 times as many views than youtube say you have if its between 100 & 1000 then after one thousand about 5 times as many. Just thought id share because you guys have a lot of fans! :),,,0.0,2.0,0,3687.0,245.0,0.0,1.0,0.0,0.0,0.0
1577,S7XNXaR4Esw,I have to subscribe I love your videos. My Great Uncle lives on this lake. haha small world! and so many lakes up there.,,,1.0,2.0,0,3675.0,245.0,1.0,1.0,0.0,0.0,0.0
1578,S7XNXaR4Esw,O if you guys still don't have a shirt for withoutthesnowdogs,,,,,0,3694.0,245.0,0.0,0.0,0.0,0.0,0.0
1579,S7XNXaR4Esw,Really?  we have seen a few in the wild,,,,,0,3692.0,245.0,0.0,0.0,0.0,0.0,0.0
1580,S7XNXaR4Esw,That is a good idea!,,,0.0,1.0,0,3678.0,245.0,0.0,0.0,0.0,0.0,0.0
1581,S7XNXaR4Esw,That was so cool the wild animal I want to see is a wolf I like bears to the black bear is the cutest do they look like a Ruttweiler,,,3.0,1.0,0,3681.0,245.0,1.0,0.0,0.0,0.0,0.0
1582,S7XNXaR4Esw,The Bears in the water are babies,,,,,0,3691.0,245.0,0.0,0.0,0.0,0.0,0.0
1583,S7XNXaR4Esw,We have seen a few in the wild,,,,,0,3685.0,245.0,0.0,0.0,0.0,0.0,0.0
1584,S7XNXaR4Esw,We have seen wild ones before,,,,,0,3677.0,245.0,0.0,0.0,0.0,0.0,0.0
1585,S7XNXaR4Esw,"When I saw that one bear standing on the rock in the middle of the pond, I thought of Yao from Mulan going ""I am Yao, King of the Rock!""",,,1.0,0.0,0,3676.0,245.0,0.0,0.0,0.0,0.0,0.0
1586,STWlFU2AOpQ,@OrpheusonRS I think until to try wearing a lumpy backpack that weighs 5KG's and contains this chair hide you'll realise it does feel quite heavy. Thing is the camera gear also weighs a few more KG's and it all adds up. Due to my transport limitations and location limitations I've not bothered using the chair hide and since aquired a a stealthwildlife bag hide. It weighs much less as it's just mesh material all be it quite heavy duty and is much easier to carry around over the shoulder. ,0.0,1.0,,,0,,,,,,,
1587,STWlFU2AOpQ,Did you buy one? I've had no problem getting it back in the bag even though it looks tricky it really isn't. ,,,0.0,1.0,0,,,,,,,
1588,STWlFU2AOpQ,"Thanks ! Just what i was looking for ,just ordered one,) ",,,0.0,3.0,0,,,,,,,
1589,STWlFU2AOpQ,Thanks! Could you please tell me what is the size/ height when bagged up?,,,0.0,3.0,1,,,,,,,
1590,STWlFU2AOpQ,VERY GOOD!!!,,,0.0,2.0,0,,,,,,,
1591,Sog0vlP0QgQ,"Just read about Lewa in Caroline Fraser's book, Rewilding the World, and in Richard Manning's book, Rewilding the West. Fantastic work you're doing!!!",,,1.0,3.0,0,,,,,,,
1592,Sog0vlP0QgQ,"Quite brilliant piece and thought provoking too. Your generosity (the entire family's that is) is quite an example and sadly bit rare these days, so Thank you. Can I suggest that this piece should have links added/shown to other pertinent pieces, web sites, articles, films, videos, books or whatever. This could help interested folks in keeping up to date or in touch with developments. Also add how on can visit Lewa, and or contribute in some way - fiscally or otherwise. Again thanks so much",,,1.0,3.0,1,,,,,,,
1593,Sog0vlP0QgQ,TNC has guided Ian Craig on how to grab community land with impunity!!,,,,,0,,,,,,,
1594,Sog0vlP0QgQ,"Very nice initiative, what is TNC?",,,2.0,2.0,0,,,,,,,
1595,Sog0vlP0QgQ,pray like gods; the begining of time,,,,,0,,,,,,,
1596,SpPnZebbctk,@2433006guy Oh thank you so much for the comment! I sure appreiate that! ,,,1.0,1.0,0,11925.0,250.0,0.0,0.0,0.0,0.0,0.0
1597,SpPnZebbctk,"@BnSRTVguy Thank you. This crossbow is a Horton Legend Pro 175. I just retired it and moved on to the next one laying around here. I just picked up the Horton Hunter 175 last week and already, it's seen some action. As a new shooter, you'll have questions and I can help with most if you need someone to help you out. I'm pretty sure I have more crossbow hunting experience than any other living soul right now. LOL! Been doing this a long time. Good Hunting and have fun down under! ",,,,,0,11916.0,250.0,0.0,0.0,0.0,0.0,0.0
1598,SpPnZebbctk,"@yournamehere832 Oh yes it did and still is! The deer were so scraggly, I couldn't see butchering any of the does coming in but they are doing better now that everyone is feeding corn around here. THanks for the comment.",1.0,0.0,0.0,1.0,0,11920.0,250.0,0.0,0.0,0.0,0.0,0.0
1599,SpPnZebbctk,"Congrats Wendy. Great hunt & harvest. I can appreciate how it all unfolded. Thanks for taking us there. BTW keep us updated on that spray.

Cip",,,2.0,2.0,1,11912.0,250.0,1.0,1.0,0.0,0.0,1.0
1600,SpPnZebbctk,G'day Wendy from Downunder.. What type of Crossbow are you usin as i have a cheepy from perfectline called a Cheetah with 185lb ... Im new to it but have got two rabbits now but tryin for a few foxes here on the farm i work on ....,,,0.0,1.0,0,11924.0,250.0,0.0,0.0,0.0,0.0,0.0
1601,SpPnZebbctk,"I havent seen horns in years. nice hunt, nice buck Wendy! I never even seen the arrow go! Or hear it. Awesome footage Wendy!",,,1.0,3.0,0,11915.0,250.0,0.0,1.0,0.0,0.0,0.0
1602,SpPnZebbctk,Thank you so much Avid Hunter for the wonderful comments. I sure appreciate you.,,,0.0,3.0,0,11919.0,250.0,0.0,1.0,0.0,0.0,0.0
1603,SpPnZebbctk,"That was a great video Wendy and congrats on that nice Hill Country 10 point right there!! Man, the weather is good right now and the bucks are really on the move here in the Hill Country...love this time of the season!!",,,1.0,1.0,0,11913.0,250.0,0.0,1.0,0.0,0.0,0.0
1604,SpPnZebbctk,"That's to cool, nice buck to congrats",,,0.0,2.0,0,11921.0,250.0,0.0,1.0,0.0,0.0,0.0
1605,SpPnZebbctk,congrats on the deer.  good to see you posting a video!,,,0.0,1.0,0,11918.0,250.0,0.0,1.0,0.0,0.0,0.0
1606,SyUNuHFOcQc,I want to be her little spoon.  Hehe. So peaceful and gorgeous. Love the tail flicking. ,,,3.0,0.0,0,28153.0,251.0,1.0,0.0,0.0,0.0,0.0
1607,SyUNuHFOcQc,So relaxing...,,,1.0,0.0,0,28155.0,251.0,0.0,0.0,0.0,0.0,0.0
1608,SyUNuHFOcQc,So sweet :) Very helpful for napping,,,3.0,0.0,0,28151.0,251.0,1.0,0.0,0.0,0.0,0.0
1609,SyUNuHFOcQc,That look in the beginning is the same annoyed look that I get when I'm trying to sleep but other people are being loud.,,,,,0,28152.0,251.0,0.0,0.0,0.0,0.0,0.0
1610,SyUNuHFOcQc,That twitching tail is hilarious!,,,1.0,0.0,0,28154.0,251.0,0.0,0.0,0.0,0.0,0.0
